cake,1,0,0,0,0,0,0,0,0,0,0,0,1,0
cute,5,0,0,0,0,1,0,0,2,0,1,0,1,0
seen,5,0,1,0,0,0,1,2,0,1,0,0,0,0
everyday,1,0,0,0,0,0,0,0,0,0,1,0,0,0
poker,1,0,0,0,0,0,0,0,1,0,0,0,0,0
felt,1,0,1,0,0,0,0,0,0,0,0,0,0,0
natur,2,0,0,0,0,0,0,0,1,1,0,0,0,0
grate,1,0,0,0,0,0,0,0,0,1,0,0,0,0
fish,3,0,1,0,1,0,0,0,1,0,0,0,0,0
nobodi,1,0,0,0,0,0,0,0,0,1,0,0,0,0
greet,1,0,0,0,0,0,0,0,0,1,0,0,0,0
oh,8,0,0,0,0,0,0,0,5,1,2,0,0,0
number,1,0,0,0,0,0,0,1,0,0,0,0,0,0
complet,1,0,0,0,0,0,0,1,0,0,0,0,0,0
journey,1,0,0,0,0,0,0,0,0,0,1,0,0,0
air,1,0,0,0,0,0,0,0,1,0,0,0,0,0
stare,1,0,0,0,0,0,1,0,0,0,0,0,0,0
funni,1,0,0,0,0,0,1,0,0,0,0,0,0,0
champ,1,0,1,0,0,0,0,0,0,0,0,0,0,0
earlier,1,0,0,0,0,0,0,0,0,1,0,0,0,0
easi,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ride,1,0,0,0,0,0,1,0,0,0,0,0,0,0
aquarium,1,0,0,0,0,0,0,1,0,0,0,0,0,0
awesom,4,0,0,0,0,0,0,3,0,0,1,0,0,0
bike,1,0,0,0,0,1,0,0,0,0,0,0,0,0
drive,2,0,0,0,1,0,1,0,0,0,0,0,0,0
road,2,0,0,0,1,0,1,0,0,0,0,0,0,0
creep,1,0,0,0,0,0,0,0,0,1,0,0,0,0
around,3,0,0,0,0,0,0,0,0,2,1,0,0,0
outsid,1,0,0,0,0,0,0,0,0,1,0,0,0,0
inch,1,0,0,0,0,0,0,0,1,0,0,0,0,0
flat,1,0,0,0,0,0,0,0,1,0,0,0,0,0
screen,1,0,0,0,0,0,0,0,1,0,0,0,0,0
hen,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ken,1,0,0,0,0,0,0,1,0,0,0,0,0,0
doll,1,0,0,0,0,0,0,1,0,0,0,0,0,0
drink,5,0,0,0,0,0,3,1,2,0,0,0,0,0
soon,2,0,0,0,0,0,0,0,1,0,0,0,0,1
holi,1,0,0,0,0,0,0,0,0,1,0,0,0,0
sky,1,0,0,0,0,0,0,0,0,0,1,0,0,0
appar,1,0,0,0,0,0,0,1,0,0,0,0,0,0
zombi,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ladi,1,0,0,0,0,0,0,0,1,0,0,0,0,0
end,2,0,0,0,0,0,0,0,0,1,1,0,0,0
tunnel,2,0,0,0,1,0,0,0,0,0,1,0,0,0
summer,1,0,0,0,0,1,0,0,0,1,0,0,0,0
goe,1,0,0,0,0,0,0,0,1,0,0,0,0,0
cutest,3,0,1,0,0,0,0,0,1,1,0,0,0,0
lip,2,0,0,0,0,0,1,1,0,0,0,0,0,0
stop,1,0,1,0,0,0,0,0,0,0,0,0,0,0
bring,2,0,0,0,0,0,0,0,1,0,0,0,1,0
wetsuit,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tan,1,0,0,0,0,0,0,0,1,0,0,0,0,0
hell,3,0,0,0,0,0,1,1,0,0,1,0,0,0
neck,1,0,0,0,0,0,1,0,0,0,0,0,0,0
loos,1,0,0,0,0,0,1,0,0,0,0,0,0,0
pound,2,0,1,0,0,0,1,0,0,0,0,0,0,0
mile,2,0,0,0,0,0,0,1,0,1,0,0,0,0
scenic,1,0,0,0,0,0,0,1,0,0,0,0,0,0
face,1,0,0,0,0,0,0,1,0,0,0,0,0,0
backstab,1,0,0,0,0,0,0,1,0,0,0,0,0,0
crush,4,0,0,0,1,0,1,1,1,0,0,0,0,0
ball,3,0,0,0,1,0,0,0,1,0,1,0,0,0
weird,1,0,0,0,1,0,0,0,0,0,0,0,0,0
older,1,0,0,0,0,0,0,0,0,0,1,0,0,0
shirtless,1,0,0,0,0,0,0,0,0,0,1,0,0,0
fool,1,0,0,0,0,0,0,0,0,0,1,0,0,0
lunch,1,0,0,0,0,0,0,0,1,0,0,0,0,0
far,1,0,1,0,0,0,0,0,0,0,0,0,0,0
hottest,2,0,1,0,0,0,1,0,0,0,0,0,0,0
girl,5,1,2,0,1,0,0,0,0,0,1,0,0,0
sum,1,0,0,0,0,0,1,0,0,0,0,0,0,0
probabl,1,0,0,0,0,0,0,1,0,0,0,0,0,0
word,1,0,0,0,0,0,0,1,0,0,0,0,0,0
describ,1,0,0,0,0,0,0,1,0,0,0,0,0,0
wash,1,0,0,0,0,0,0,0,1,0,0,0,0,0
guess,1,0,0,0,0,0,0,0,0,0,1,0,0,0
pass,1,0,0,0,0,0,0,0,0,0,1,0,0,0
access,1,0,0,0,0,0,0,0,0,0,1,0,0,0
support,2,0,0,0,0,0,0,0,0,0,1,0,1,0
brand,1,0,0,0,0,0,0,0,0,0,1,0,0,0
dollar,1,0,0,0,0,0,0,0,1,0,0,0,0,0
hole,1,0,0,0,0,0,0,0,1,0,0,0,0,0
part,2,0,0,0,0,0,0,0,1,0,1,0,0,0
gave,1,0,0,0,0,0,0,0,1,0,0,0,0,0
half,1,0,0,0,0,0,0,0,1,0,0,0,0,0
helicopt,1,0,0,0,0,0,0,0,0,0,1,0,0,0
drop,1,0,0,0,0,0,0,0,0,0,1,0,0,0
event,1,0,0,0,0,0,0,0,0,0,1,0,0,0
sober,1,0,0,0,0,0,0,0,0,0,1,0,0,0
father,2,0,0,0,0,1,0,1,0,0,0,0,0,0
son,1,0,0,0,0,0,0,1,0,0,0,0,0,0
power,1,0,0,0,0,0,0,0,1,0,0,0,0,0
superstar,1,0,0,0,0,0,0,0,1,0,0,0,0,0
broke,2,0,0,0,0,1,0,0,0,0,0,0,1,0
record,3,0,0,0,0,1,0,1,0,0,0,0,1,0
share,1,0,0,0,0,0,0,0,0,0,0,0,1,0
dad,3,0,0,0,1,1,0,0,0,0,0,0,1,0
holder,1,0,0,0,0,0,0,1,0,0,0,0,0,0
wit,1,0,0,0,0,0,0,1,0,0,0,0,0,0
male,1,0,0,0,1,0,0,0,0,0,0,0,0,0
athlet,4,1,0,0,1,0,0,0,0,0,1,1,0,0
hot,3,0,0,0,2,0,0,0,0,0,0,1,0,0
beast,2,0,0,0,1,0,1,0,0,0,0,0,0,0
femal,1,0,0,0,0,0,0,0,0,0,0,1,0,0
condit,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train,1,0,0,0,0,1,0,0,0,0,0,0,0,0
realiti,1,0,0,0,0,0,0,0,0,0,1,0,0,0
star,3,1,0,0,0,0,1,0,0,1,1,0,0,0
heaven,2,0,0,0,0,1,0,0,0,0,1,0,0,0
right,2,0,0,0,0,1,0,0,0,0,1,0,0,0
came,2,0,1,0,0,0,0,1,0,0,0,0,0,0
tabl,1,0,1,0,0,0,0,0,0,0,0,0,0,0
would,1,0,0,0,0,0,0,0,0,0,1,0,0,0
smoke,1,0,0,0,0,0,0,0,0,0,1,0,0,0
live,2,0,0,0,1,0,0,0,0,0,1,0,0,0
piec,1,0,0,0,1,0,0,0,0,0,0,0,0,0
fit,2,0,0,0,1,0,0,1,0,1,0,0,0,0
interview,2,0,0,0,1,1,0,0,0,0,0,0,0,0
hold,1,0,0,0,0,1,0,0,0,0,0,0,0,0
signal,1,0,0,0,0,0,0,0,0,0,0,0,1,0
confus,1,0,0,0,0,0,0,0,0,0,0,0,1,0
trial,1,0,0,0,0,0,0,0,0,0,0,1,0,0
old,3,0,0,0,0,0,1,0,0,0,0,1,1,0
deal,1,0,0,0,1,0,0,0,0,0,0,0,0,0
side,1,0,0,0,0,0,0,0,0,0,1,0,0,0
perm,1,0,0,0,0,0,0,0,0,0,1,0,0,0
sick,1,0,0,0,0,0,0,1,0,0,0,0,0,0
sweat,1,0,1,0,0,0,0,0,0,0,0,0,0,0
rainbow,1,0,0,0,1,0,0,0,0,0,0,0,0,0
king,1,0,0,0,0,0,0,0,0,1,0,0,0,0
penthous,1,0,0,0,0,0,0,0,0,1,0,0,0,0
mi,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tend,1,0,0,0,0,1,0,0,0,0,0,0,0,0
interest,2,0,0,0,0,1,0,0,1,0,0,0,0,0
hike,2,0,0,0,0,1,0,0,1,0,0,0,0,0
busi,1,0,0,0,0,0,0,1,0,0,0,0,0,0
card,2,0,0,0,0,0,0,1,0,1,0,0,0,0
radio,2,0,0,0,1,0,0,0,0,1,0,0,0,0
pleas,3,0,1,0,0,0,0,2,0,0,0,0,0,0
help,1,0,0,0,0,0,0,1,0,0,0,0,0,0
dear,1,0,0,0,0,0,0,1,0,0,0,0,0,0
rais,3,0,0,0,1,0,0,1,1,0,0,0,0,0
cancer,1,0,0,0,0,0,0,1,0,0,0,0,0,0
cup,1,0,0,0,0,1,0,0,0,0,0,0,0,0
graduat,1,0,0,0,0,0,0,0,0,0,0,0,1,0
memori,2,0,0,0,0,0,0,0,0,0,1,0,1,0
hide,1,0,0,0,0,0,0,0,1,0,0,0,0,0
protein,1,0,0,0,0,0,0,0,0,0,1,0,0,0
god,1,0,0,0,0,0,1,0,0,0,0,0,0,0
plum,1,0,0,0,0,0,0,0,0,0,1,0,0,0
jam,1,0,0,0,0,0,0,0,0,0,1,0,0,0
grumpi,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ceil,1,0,0,1,0,0,0,0,0,0,0,0,0,0
kick,1,0,0,0,0,0,0,0,0,0,1,0,0,0
goodby,1,0,0,0,0,0,1,0,0,0,0,0,0,0
away,1,0,0,0,0,0,1,0,0,0,0,0,0,0
killer,1,0,0,0,0,0,0,0,0,1,0,0,0,0
heard,1,0,0,0,0,0,0,0,0,1,0,0,0,0
helmet,1,0,0,0,0,0,0,0,0,1,0,0,0,0
coast,1,0,0,0,1,0,0,0,0,0,0,0,0,0
amaz,6,1,0,0,1,0,1,1,0,0,1,0,0,1
except,1,1,0,0,0,0,0,0,0,0,0,0,0,0
exchang,1,1,0,0,0,0,0,0,0,0,0,0,0,0
creeper,1,1,0,0,0,0,0,0,0,0,0,0,0,0
note,1,1,0,0,0,0,0,0,0,0,0,0,0,0
calamari,1,0,0,0,0,0,1,0,0,0,0,0,0,0
catch,2,0,1,0,0,0,0,0,0,0,0,0,1,0
energi,1,0,0,0,0,0,0,1,0,0,0,0,0,0
white,1,0,0,0,0,0,0,1,0,0,0,0,0,0
powder,1,0,0,0,0,0,0,1,0,0,0,0,0,0
substanc,1,0,0,0,0,0,0,1,0,0,0,0,0,0
public,1,0,0,0,0,0,0,0,1,0,0,0,0,0
exclus,1,0,0,0,0,0,0,1,0,0,0,0,0,0
maxim,1,0,0,0,0,0,0,1,0,0,0,0,0,0
via,2,0,0,0,0,0,1,1,0,0,0,0,0,0
long,1,0,0,0,0,0,0,1,0,0,0,0,0,0
stoke,1,0,0,0,0,0,1,0,0,0,0,0,0,0
cousin,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tire,2,0,0,0,0,1,0,0,1,0,0,0,0,0
clan,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ticket,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tour,1,0,0,0,0,0,0,0,0,0,1,0,0,0
wors,1,0,0,0,0,0,0,0,0,1,0,0,0,0
marri,1,0,0,0,0,0,0,0,0,1,0,0,0,0
insid,1,0,0,0,1,0,0,0,0,0,0,0,0,0
chicken,1,0,0,0,0,0,0,0,0,0,0,0,1,0
grind,1,0,0,0,0,0,0,0,0,0,0,0,1,0
explor,1,0,0,0,0,0,0,1,0,0,0,0,0,0
beat,1,0,0,0,0,0,0,0,1,0,0,0,0,0
kinda,1,0,0,0,0,0,0,0,0,1,0,0,0,0
sure,1,0,0,0,0,0,0,0,0,0,1,0,0,0
lymphoma,1,0,0,0,1,0,0,0,0,0,0,0,0,0
must,1,0,0,0,1,0,0,0,0,0,0,0,0,0
transplant,1,0,0,0,1,0,0,0,0,0,0,0,0,0
chanc,1,0,0,0,0,0,0,0,0,1,0,0,0,0
gift,1,0,0,0,0,0,0,0,0,1,0,0,0,0
log,2,0,0,0,0,1,0,0,0,1,0,0,0,0
search,2,0,0,0,0,1,0,0,0,1,0,0,0,0
tournament,1,0,0,0,0,0,0,0,0,1,0,0,0,0
talk,2,0,0,0,0,1,0,0,1,0,0,0,0,0
ventur,1,0,0,0,0,1,0,0,0,0,0,0,0,0
plan,1,0,0,0,0,1,0,0,0,0,0,0,0,0
report,1,0,0,0,0,1,0,0,0,0,0,0,0,0
recreat,1,0,0,0,0,0,0,0,0,0,0,0,1,0
free,2,0,0,0,0,1,0,0,0,0,0,0,1,0
gym,1,0,0,0,0,1,0,0,0,0,0,0,0,0
read,1,0,1,0,0,0,0,0,0,0,0,0,0,0
want,3,0,1,0,0,0,1,0,0,0,0,0,1,0
social,1,0,0,0,0,0,1,0,0,0,0,0,0,0
casino,3,0,0,0,0,1,1,0,0,1,0,0,0,0
web,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tom,2,0,0,0,0,0,1,0,0,1,0,0,0,0
join,1,0,0,0,0,0,1,0,0,0,0,0,0,0
advisor,1,0,0,0,0,0,1,0,0,0,0,0,0,0
traffic,1,0,1,0,0,0,0,0,0,0,0,0,0,0
launch,3,0,0,0,0,2,0,0,0,1,0,0,0,0
platform,1,0,0,0,0,1,0,0,0,0,0,0,0,0
offic,1,0,0,0,0,0,0,0,0,1,0,0,0,0
scallop,1,0,0,0,0,0,0,1,0,0,0,0,0,0
anyway,1,0,0,0,0,0,0,0,1,0,0,0,0,0
luck,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spell,1,0,0,0,0,0,0,0,0,0,0,1,0,0
error,1,0,0,0,0,0,0,0,0,0,0,1,0,0
shoot,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tall,1,0,0,0,0,0,0,0,0,0,1,0,0,0
fade,1,0,0,0,0,0,0,0,0,0,1,0,0,0
futur,1,0,0,0,1,0,0,0,0,0,0,0,0,0
poni,1,0,0,0,0,0,0,1,0,0,0,0,0,0
porno,1,1,0,0,0,0,1,0,0,0,0,0,0,0
lead,1,1,0,0,0,0,1,0,0,0,0,0,0,0
dong,1,1,0,0,0,0,1,0,0,0,0,0,0,0
financ,1,1,0,0,0,0,1,0,0,0,0,0,0,0
keep,1,0,1,0,0,0,0,0,0,0,0,0,0,0
heart,1,0,1,0,0,0,0,0,0,0,0,0,0,0
healthi,1,0,1,0,0,0,0,0,0,0,0,0,0,0
classi,1,0,1,0,0,0,0,0,0,0,0,0,0,0
wind,1,0,0,0,1,0,0,0,0,0,0,0,0,0
jump,1,0,0,0,1,0,0,0,0,0,0,0,0,0
spoon,1,0,0,0,0,0,0,0,0,0,0,0,1,0
awe,1,0,0,0,0,0,0,0,1,0,0,0,0,0
kill,1,0,0,0,0,0,0,0,0,0,1,0,0,0
solo,1,0,0,0,0,1,0,0,0,0,0,0,0,0
de,2,0,0,0,0,0,1,0,0,0,1,0,0,0
sneak,1,0,0,0,0,0,0,0,0,1,0,0,0,0
glass,1,0,0,0,0,0,0,0,0,1,0,0,0,0
boyfriend,1,0,0,0,0,1,0,0,0,0,0,0,0,0
overpr,1,0,0,0,0,0,0,0,0,0,0,0,1,0
sport,1,0,0,0,0,0,0,0,0,0,0,0,1,0
car,2,0,0,0,0,0,0,0,0,0,0,0,2,0
advantag,1,0,0,0,0,0,0,0,0,0,0,0,1,0
vitamin,1,0,0,0,0,0,0,0,1,0,0,0,0,0
barn,1,0,0,0,0,0,0,0,1,0,0,0,0,0
addict,1,0,0,0,0,0,1,0,0,0,0,0,0,0
gasolin,1,0,0,0,0,0,1,0,0,0,0,0,0,0
snack,1,0,0,0,0,0,0,0,0,0,1,0,0,0
chock,1,0,0,0,1,0,0,0,0,0,0,0,0,0
planet,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ape,1,0,0,0,0,0,0,0,0,0,0,0,1,0
pancak,2,0,0,0,0,0,0,2,0,0,0,0,0,0
other,1,1,0,0,0,0,0,0,0,0,0,0,0,0
yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0
eye,1,0,0,0,0,0,0,0,0,0,0,0,1,0
turn,2,0,0,0,0,0,0,0,0,0,0,0,2,0
blue,1,0,0,0,0,0,0,0,0,0,0,0,1,0
taco,1,0,0,0,0,0,0,0,1,0,0,0,0,0
girlfriend,1,0,0,0,1,0,0,0,0,0,0,0,0,0
chopper,1,0,0,0,0,0,0,0,0,0,1,0,0,0
drove,1,0,0,0,0,0,1,0,0,0,0,0,0,0
soft,1,0,0,0,0,0,0,0,0,0,1,0,0,0
proud,1,0,0,0,0,0,0,1,0,0,0,0,0,0
inspir,1,0,0,0,0,0,0,1,0,0,0,0,0,0
everybodi,2,0,0,0,0,0,0,0,0,0,1,0,1,0
blaze,1,0,0,0,0,0,0,1,0,0,0,0,0,0
garden,1,0,0,0,0,1,0,0,0,0,0,0,0,0
dude,1,0,0,0,0,0,0,0,1,0,0,0,0,0
hangov,1,0,0,0,1,0,0,0,0,0,0,0,0,0
sickest,1,0,0,0,1,0,0,0,0,0,0,0,0,0
funk,1,0,0,0,0,0,0,0,0,0,1,0,0,0
n,1,0,0,0,0,0,0,0,0,0,1,0,0,0
everyth,1,0,0,0,0,1,0,0,0,0,0,0,0,0
physic,1,0,0,0,0,1,0,0,0,0,0,0,0,0
spread,1,0,0,0,0,1,0,0,0,0,0,0,0,0
accept,1,0,0,0,0,0,0,0,0,0,1,0,0,0
beyond,1,0,0,0,0,0,0,0,0,0,1,0,0,0
fault,1,0,0,0,0,0,0,0,1,0,0,0,0,0
race,1,0,0,0,0,0,0,0,0,0,0,0,1,0
seem,1,0,0,0,0,0,0,0,1,0,0,0,0,0
less,1,0,0,0,0,0,0,0,1,0,0,0,0,0
bright,1,0,0,0,0,0,0,0,1,0,0,0,0,0
without,1,0,0,0,0,0,0,0,1,0,0,0,0,0
dose,1,0,0,0,0,0,0,0,1,0,0,0,0,0
flesh,1,0,0,0,0,0,0,0,1,0,0,0,0,0
sunni,1,0,0,0,0,0,0,0,1,0,0,0,0,0
predict,1,0,0,0,0,0,1,0,0,0,0,0,0,0
correct,1,0,0,0,0,0,1,0,0,0,0,0,0,0
track,1,0,0,0,0,0,0,0,0,0,1,0,0,0
dri,1,0,0,0,0,0,0,0,0,0,1,0,0,0
sleep,1,0,0,0,0,0,0,0,0,0,0,0,0,1
apex,1,0,0,0,0,0,0,0,0,0,0,0,0,1
opportun,1,0,0,0,0,0,0,0,0,0,0,0,0,1
coach,1,0,0,0,0,0,0,0,0,0,1,0,0,0
competit,1,0,0,0,0,0,0,0,0,0,1,0,0,0
twit,1,0,0,0,0,0,0,0,0,0,1,0,0,0
