1.98902E+17,In Newport Chillin for cinco de mayo... Pretty awesome around these parts 
1.98709E+17,Hahaha @tackelberry being himself.. Pounding balsamico   
1.98703E+17,Epic night with the boys  
1.98699E+17,Shhhhh @eliwehbe and @iamjroc 
1.98698E+17,Trying to sneak those glasses around @iamjroc got you SMYD @ryanlabbe hahaha 
1.98693E+17,Haha @iamjroc in a serious bromance.. Cute boyfriend my man 
1.98241E+17,Moving down PCH looking for overpriced sports cars to take advantage of 
1.98211E+17,It's all about the Vitamin Barn... Talk about a natural high  
1.97824E+17,Craziest shit I have ever seen... Addicted to drinking gasoline!!!  
1.97668E+17,Cutest little cat ever :) 
1.97654E+17,Late night snack :) 
1.97576E+17,What the fuck is on @taylormosher s head!!! Haha 
1.97572E+17,Somebody orders out a'lot and it's not me 
1.96831E+17,Chocked out!! Hah @taylormosher  
1.96768E+17,He is still going!!! Hahahaha 
1.96745E+17,Oh shit he is on a mission!!! Haha @nikbelcevich 
1.96744E+17,Hahahahahaha planet of the apes @nikbelcevich 
1.96722E+17,Pancakes anybody? Hahaha  
1.96712E+17,The boys @nickswardson @kiddangerous @taylormosher epic Sunday fun day 
1.96521E+17,@louievito @Calebslife @thedingoinsnow and @frankie_valli @bsable and others raging at greystone!!! Amazing  
1.96515E+17,@frankie_valli is raging hard.. And yes it's F Valli JR  
1.9649E+17,@frankie_valli and I are raging so hard our eyes turned blue!!!  
1.96482E+17,Chillin with my boy @frankie_valli why is he on his phone and not drinking with the boys? Squib 
1.9648E+17,NOBU I love you 
1.96408E+17,Bombest fish tacos ever!! Thanks Sherwood CC  
1.96395E+17,What does my girlfriend look so damn hot today!!  
1.96364E+17,Hahaha bruiser is so classic with his choppers!!  
1.96294E+17,Bruiser with an amazing finish.. I still out drove him  with a 3 wood :) 
1.96263E+17,Headed to the course to go play with good old Bruiser  
1.96057E+17,Nothing like Malibu CA.. 4K soft sander.. My home 4 life 
1.96049E+17,Love this little guy... Best dog ever 
1.95653E+17,Watch this video of my boy @ImAaronBaker  Make USA proud! @USParalympics such an inspiring story.. WATCH IT PLEASE
1.95643E+17,Everybody working hard!! Can't wait for you all to come play :) 
1.9563E+17,At the office.. We are so close to launching!! After 1 year the time has come :) 
1.95319E+17,Trigger is so blazed  
1.95275E+17,Bombest sando ever!! Thank you johns garden Malibu for making the best sandos in the world!!  
1.94338E+17,Crushing in Vegas with @jessecwaits and @tackelberry  
1.93891E+17,2 dudes just enjoying a drink 
1.93563E+17,Hahahahaha @taylormosher look what happens when you get all you can eat pancakes!! We came to party and Slea 
1.93509E+17,Oh it's on @tackelberry Vegas time 
1.93415E+17,Road trip to Vegas with @tackelberry @taylormosher and @mattyosborn hangover 3 here we come 
1.93384E+17,Pretty much the sickest shit in the world.. On my way :) 
1.92885E+17,Funk N A 
1.92861E+17,Epic 
1.92852E+17,HAPPY BIRTHDAY @mattyosborn love you brother 
1.92851E+17,Nobu I love you 
1.92718E+17,"If you always put limit on everything you do, physical or anything else. It will spread into your work and i "
1.92714E+17,"Once we accept our limits, we go beyond them. 

Albert Einstein"
1.92151E+17,@KelseyBurkhard was not my fault
1.92112E+17,My beautiful car before the wreck.. Not the way I wanted the race to turn out but everybody likes a good wre 
1.92067E+17,"???@askjillian: The world just seems a little less bright without a dose of @RutledgeWood in the flesh. That's all.??ù 

Agreed"
1.91782E+17,Ummm epic.. 
1.91781E+17,Thank you @toyotaracing :) 
1.91181E+17,It's a beautiful sunny day for racing.. Today is gonna be interesting 
1.91016E+17,It's been a great night tonight at the Toyota charity event.. Thanks @toyotaracing for raising over a hundre 
1.90815E+17,I see you are up and ready @hillharper good man.. So excited for today
1.90808E+17,My predictions were correct  
1.908E+17,Track is still dry so far.. Let's hope it stays that way but I have a feeling it won't 
1.90798E+17,Can't sleep for shit.. Way too many apexes going through my head!! So excited for today. Thanks @toyotaracing for this amazing opportunity
1.90637E+17,Oh it's on.. Last minute coaching and then it's go time :) 
1.90609E+17,Chillin with some of my competition @askjillian @RutledgeWood @katedelcastillo the other 2 don't have a twit 
1.90592E+17,Haha @hillharper and I leading the PAC  
1.90583E+17,Doing a walk around the track.. My fellow racers 
1.90575E+17,Who is cuter.. The phone? Or the real thing haha @rutledgewood 
1.90565E+17,Thank you Robert for staying so strong and being an inspiration to us all.. So many amazing people today #ap 
1.90564E+17,The real reason why we are all doing the race... Thanks @toyotaracing 
1.9029E+17,That was at a stop light I swear haha go PEAK for Malibu city council!!! 
1.90284E+17,Mobbing in the scion getting ready for this weekends race!! Thanks @toyotaracing for hooking it up #TPCR  
1.90283E+17,Moving the Scion getting ready for race weekend... Thanks @toyotaracing for hooking it up  
1.90251E+17,Just did a 4 K is soft sand.. Not gonna lie my heart was pumping but you gotta love that shit 
1.90217E+17,No bs this is the best damn coconut juice in the world!!! Anybody ever tried it?  
1.902E+17,Home sweet home  
1.90184E+17,If you see this guy in the club... Run the other direction as quick as possible   
1.90179E+17,Hanging in the office with the crew... Only 1 week away!!! So excited   
1.90121E+17,Thanks @GDLA for letting me come hang out.. Always have a good time on your show
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
